Date,High,Low,Open,Close,Volume,Adj Close,ticker
2014-11-12,312.57998660000004,308.7900085,310.75,311.51000980000003,2183000,311.51000980000003,AMZN
2014-11-13,317.89001460000003,311.51000980000003,312.0,316.480011,3686400,316.480011,AMZN
2014-11-14,332.88000489999996,316.39999389999997,317.11999510000004,327.82000730000004,8877800,327.82000730000004,AMZN
2014-11-17,328.0,318.0299988,326.44000239999997,323.0499878,4784900,323.0499878,AMZN
2014-11-18,329.55999760000003,323.25,323.98999019999997,324.92999269999996,3549500,324.92999269999996,AMZN
2014-11-19,328.39999389999997,324.019989,327.25,326.5400085,3281600,326.5400085,AMZN
2014-11-20,332.67001339999996,323.32998660000004,324.0,330.5400085,3436700,330.5400085,AMZN
2014-11-21,338.32998660000004,331.4700012,335.42001339999996,332.63000489999996,4466600,332.63000489999996,AMZN
2014-11-24,337.39001460000003,333.60000610000003,334.7799988,335.64001460000003,2754200,335.64001460000003,AMZN
2014-11-25,336.32998660000004,331.2799988,335.269989,335.0400085,2565000,335.0400085,AMZN
2014-11-26,334.64999389999997,331.75,333.7799988,333.57000730000004,1983600,333.57000730000004,AMZN
2014-11-28,341.26000980000003,336.0299988,336.0299988,338.64001460000003,3051800,338.64001460000003,AMZN
2014-12-01,340.64001460000003,325.92999269999996,338.11999510000004,326.0,4944900,326.0,AMZN
2014-12-02,327.92999269999996,323.25,327.5,326.30999760000003,2790300,326.30999760000003,AMZN
2014-12-03,326.769989,314.35998539999997,325.730011,316.5,5681000,316.5,AMZN
2014-12-04,318.5899963,313.4700012,315.5299988,316.92999269999996,3290300,316.92999269999996,AMZN
2014-12-05,316.92999269999996,310.8399963,316.7999878,312.63000489999996,3265200,312.63000489999996,AMZN
2014-12-08,316.55999760000003,304.82000730000004,311.57000730000004,306.64001460000003,3639200,306.64001460000003,AMZN
2014-12-09,313.64001460000003,301.14001460000003,302.98999019999997,312.5,4049500,312.5,AMZN
2014-12-10,313.19000239999997,304.67999269999996,312.0,305.8399963,3245900,305.8399963,AMZN
2014-12-11,312.64001460000003,306.01000980000003,307.89001460000003,307.35998539999997,3262900,307.35998539999997,AMZN
2014-12-12,310.64001460000003,303.01000980000003,303.98999019999997,307.32000730000004,3153500,307.32000730000004,AMZN
2014-12-15,310.85998539999997,302.14999389999997,308.86999510000004,306.07000730000004,3841600,306.07000730000004,AMZN
2014-12-16,304.48999019999997,295.01000980000003,304.35000610000003,295.05999760000003,6501300,295.05999760000003,AMZN
2014-12-17,299.67001339999996,293.0299988,296.36999510000004,298.88000489999996,4433500,298.88000489999996,AMZN
2014-12-18,304.5,293.25,304.01000980000003,297.730011,7738100,297.730011,AMZN
2014-12-19,301.5400085,295.519989,296.9100037,299.89999389999997,8709100,299.89999389999997,AMZN
2014-12-22,307.35998539999997,301.94000239999997,301.94000239999997,306.5400085,4003800,306.5400085,AMZN
2014-12-23,307.48999019999997,303.25,306.980011,306.2900085,2713700,306.2900085,AMZN
2014-12-24,307.0,302.88000489999996,306.38000489999996,303.0299988,1513800,303.0299988,AMZN
2014-12-26,310.7799988,303.80999760000003,305.0,309.0899963,2893800,309.0899963,AMZN
2014-12-29,314.269989,306.57998660000004,307.85000610000003,312.0400085,3009000,312.0400085,AMZN
2014-12-30,313.94000239999997,309.3399963,309.9100037,310.2999878,2093000,310.2999878,AMZN
2014-12-31,312.980011,310.01000980000003,311.5499878,310.35000610000003,2048000,310.35000610000003,AMZN
2015-01-02,314.75,306.9599915,312.57998660000004,308.519989,2783200,308.519989,AMZN
2015-01-05,308.38000489999996,300.85000610000003,307.01000980000003,302.19000239999997,2774200,302.19000239999997,AMZN
2015-01-06,303.0,292.38000489999996,302.23999019999997,295.2900085,3519000,295.2900085,AMZN
2015-01-07,301.2799988,295.32998660000004,297.5,298.42001339999996,2640300,298.42001339999996,AMZN
2015-01-08,303.14001460000003,296.10998539999997,300.32000730000004,300.4599915,3088400,300.4599915,AMZN
2015-01-09,302.86999510000004,296.67999269999996,301.480011,296.92999269999996,2592400,296.92999269999996,AMZN
2015-01-12,298.51000980000003,289.2799988,297.55999760000003,291.4100037,3421400,291.4100037,AMZN
2015-01-13,301.5,293.230011,297.480011,294.73999019999997,4136400,294.73999019999997,AMZN
2015-01-14,295.9100037,286.5,291.92999269999996,293.269989,5538700,293.269989,AMZN
2015-01-15,296.0,286.82000730000004,294.0,286.9500122,4419200,286.9500122,AMZN
2015-01-16,290.7900085,285.25,286.2799988,290.73999019999997,3478200,290.73999019999997,AMZN
2015-01-20,293.35998539999997,286.39001460000003,292.5899963,289.44000239999997,3075100,289.44000239999997,AMZN
2015-01-21,306.0,287.26000980000003,289.64001460000003,297.25,10065100,297.25,AMZN
2015-01-22,312.25,300.0,300.0,310.32000730000004,5362600,310.32000730000004,AMZN
2015-01-23,316.92999269999996,307.7200012,308.07998660000004,312.39001460000003,4496400,312.39001460000003,AMZN
2015-01-26,313.0,307.519989,311.82000730000004,309.6600037,3169700,309.6600037,AMZN
2015-01-27,310.23999019999997,302.63000489999996,306.2999878,306.75,2920300,306.75,AMZN
2015-01-28,311.51000980000003,303.7999878,309.80999760000003,303.9100037,3063800,303.9100037,AMZN
2015-01-29,312.7999878,299.32998660000004,304.730011,311.7799988,8656600,311.7799988,AMZN
2015-01-30,359.5,340.73999019999997,346.32000730000004,354.5299988,23856100,354.5299988,AMZN
2015-02-02,365.0,350.01000980000003,350.0499878,364.4700012,10231900,364.4700012,AMZN
2015-02-03,367.82000730000004,360.2099915,360.2900085,363.5499878,6212600,363.5499878,AMZN
2015-02-04,367.5,358.230011,358.38000489999996,364.75,4169900,364.75,AMZN
2015-02-05,378.7999878,365.89999389999997,366.0,373.89001460000003,7247600,373.89001460000003,AMZN
2015-02-06,375.98999019999997,371.01000980000003,374.86999510000004,374.2799988,3892400,374.2799988,AMZN
2015-02-09,374.4100037,367.2000122,371.0,370.55999760000003,2724600,370.55999760000003,AMZN
2015-02-10,374.2999878,368.51000980000003,371.19000239999997,373.0,2287200,373.0,AMZN
2015-02-11,377.10000610000003,371.10000610000003,371.230011,375.14001460000003,2786500,375.14001460000003,AMZN
2015-02-12,378.51000980000003,373.14999389999997,375.10000610000003,377.17001339999996,2791100,377.17001339999996,AMZN
2015-02-13,383.0,377.01000980000003,378.4100037,381.82998660000004,3475100,381.82998660000004,AMZN
2015-02-17,379.98999019999997,372.67001339999996,377.7200012,375.42999269999996,3673200,375.42999269999996,AMZN
2015-02-18,376.73999019999997,372.85000610000003,373.7799988,373.36999510000004,2650600,373.36999510000004,AMZN
2015-02-19,381.88000489999996,373.42999269999996,373.48999019999997,379.0,2953800,379.0,AMZN
2015-02-20,383.7000122,375.8399963,378.61999510000004,383.6600037,3258000,383.6600037,AMZN
2015-02-23,384.5400085,378.0,383.44000239999997,380.14001460000003,2177000,380.14001460000003,AMZN
2015-02-24,380.480011,376.1600037,378.64999389999997,378.5899963,1920800,378.5899963,AMZN
2015-02-25,387.85000610000003,376.5400085,377.269989,385.36999510000004,3174500,385.36999510000004,AMZN
2015-02-26,389.36999510000004,383.2799988,384.07000730000004,384.7999878,2687100,384.7999878,AMZN
2015-02-27,385.98999019999997,379.7900085,384.0,380.1600037,2532300,380.1600037,AMZN
2015-03-02,385.89999389999997,379.480011,380.85000610000003,385.6600037,2139200,385.6600037,AMZN
2015-03-03,386.10000610000003,381.60000610000003,383.9500122,384.60998539999997,1946500,384.60998539999997,AMZN
2015-03-04,387.89999389999997,382.19000239999997,385.7099915,382.7200012,2259100,382.7200012,AMZN
2015-03-05,388.42001339999996,383.89001460000003,385.60998539999997,387.82998660000004,2693500,387.82998660000004,AMZN
2015-03-06,387.0,378.88000489999996,385.519989,380.0899963,2627000,380.0899963,AMZN
2015-03-09,379.32998660000004,375.2799988,378.39999389999997,378.55999760000003,2311400,378.55999760000003,AMZN
2015-03-10,377.769989,369.17999269999996,377.4500122,369.51000980000003,3121000,369.51000980000003,AMZN
2015-03-11,373.35000610000003,366.26000980000003,370.60998539999997,366.36999510000004,2495100,366.36999510000004,AMZN
2015-03-12,375.5,367.519989,368.82000730000004,374.23999019999997,2810000,374.23999019999997,AMZN
2015-03-13,373.98999019999997,366.67999269999996,371.519989,370.57998660000004,2611700,370.57998660000004,AMZN
2015-03-16,373.94000239999997,366.7200012,370.38000489999996,373.35000610000003,2354100,373.35000610000003,AMZN
2015-03-17,374.5,369.64001460000003,371.10998539999997,371.92001339999996,2037000,371.92001339999996,AMZN
2015-03-18,375.98999019999997,366.7000122,369.9700012,375.14001460000003,2654100,375.14001460000003,AMZN
2015-03-19,377.10998539999997,372.19000239999997,373.86999510000004,373.23999019999997,1915700,373.23999019999997,AMZN
2015-03-20,379.36999510000004,375.92001339999996,376.2900085,378.48999019999997,3763600,378.48999019999997,AMZN
2015-03-23,381.769989,374.94000239999997,378.07000730000004,375.10998539999997,2239300,375.10998539999997,AMZN
2015-03-24,375.23999019999997,372.269989,373.98999019999997,374.0899963,2228200,374.0899963,AMZN
2015-03-25,380.5,370.2900085,375.17001339999996,370.9599915,3429500,370.9599915,AMZN
2015-03-26,371.39999389999997,365.64999389999997,369.5899963,367.35000610000003,2930000,367.35000610000003,AMZN
2015-03-27,373.17001339999996,366.57000730000004,367.10998539999997,370.55999760000003,2609800,370.55999760000003,AMZN
2015-03-30,376.11999510000004,371.5499878,371.86999510000004,374.5899963,1820900,374.5899963,AMZN
2015-03-31,377.7000122,371.51000980000003,373.23999019999997,372.10000610000003,2506100,372.10000610000003,AMZN
2015-04-01,373.1600037,368.3399963,372.10000610000003,370.26000980000003,2458100,370.26000980000003,AMZN
2015-04-02,373.2799988,369.0,370.5,372.25,1875300,372.25,AMZN
2015-04-06,380.2000122,369.35998539999997,370.10000610000003,377.0400085,3050700,377.0400085,AMZN
2015-04-07,379.30999760000003,374.0299988,376.14999389999997,374.4100037,1954900,374.4100037,AMZN
2015-04-08,381.57998660000004,374.64999389999997,374.6600037,381.2000122,2636400,381.2000122,AMZN
2015-04-09,384.42001339999996,378.7999878,380.6600037,383.5400085,2392300,383.5400085,AMZN
2015-04-10,387.11999510000004,381.32000730000004,384.30999760000003,382.64999389999997,2573500,382.64999389999997,AMZN
2015-04-13,385.2799988,380.14001460000003,383.5299988,382.35998539999997,1894500,382.35998539999997,AMZN
2015-04-14,387.80999760000003,381.2099915,383.51000980000003,385.10998539999997,2583600,385.10998539999997,AMZN
2015-04-15,385.7799988,381.64001460000003,384.64999389999997,383.4500122,1933200,383.4500122,AMZN
2015-04-16,387.4500122,383.5499878,383.69000239999997,386.0400085,2080400,386.0400085,AMZN
2015-04-17,383.55999760000003,374.39999389999997,382.63000489999996,375.55999760000003,3839700,375.55999760000003,AMZN
2015-04-20,391.94000239999997,377.0,378.5499878,389.51000980000003,5016100,389.51000980000003,AMZN
2015-04-21,394.60000610000003,386.7999878,391.30999760000003,391.17999269999996,4643500,391.17999269999996,AMZN
2015-04-22,394.2799988,388.0,391.9100037,389.7999878,3474700,389.7999878,AMZN
2015-04-23,391.88000489999996,386.14999389999997,390.2099915,389.98999019999997,7980000,389.98999019999997,AMZN
2015-04-24,452.6499938999999,439.0,439.0,445.1000061000001,17176900,445.1000061000001,AMZN
2015-04-27,446.98999019999997,437.41000369999995,443.8599853999999,438.5599976,5430900,438.5599976,AMZN
2015-04-28,439.0,428.0400085,438.51000980000003,429.3099976,4140500,429.3099976,AMZN
2015-04-29,434.23999019999997,426.0299988,426.75,429.36999510000004,3621700,429.36999510000004,AMZN
2015-04-30,431.75,419.23999019999997,427.1099853999999,421.7799988,3647900,421.7799988,AMZN
2015-05-01,425.6400146000001,416.0,423.8200073,422.86999510000004,3565800,422.86999510000004,AMZN
2015-05-04,429.76998899999995,422.42001339999996,424.79998780000005,423.0400085,2270400,423.0400085,AMZN
2015-05-05,427.51000980000003,421.01998899999995,422.8500061000001,421.1900024,2856400,421.1900024,AMZN
2015-05-06,422.7200012,414.5499878,421.4299927,419.10000610000003,2552500,419.10000610000003,AMZN
2015-05-07,428.5,422.8500061000001,424.1499938999999,426.88000489999996,2766100,426.88000489999996,AMZN
2015-05-08,435.20001219999995,430.17001339999996,430.75,433.6900024,2908800,433.6900024,AMZN
2015-05-11,439.0,431.36999510000004,432.51000980000003,432.8500061000001,2393700,432.8500061000001,AMZN
2015-05-12,433.25,426.7099915,431.07998660000004,431.01998899999995,1947800,431.01998899999995,AMZN
2015-05-13,433.5299988,425.79998780000005,429.98001100000005,426.86999510000004,1996300,426.86999510000004,AMZN
2015-05-14,433.0,427.01000980000003,429.45001219999995,432.2799988,1888500,432.2799988,AMZN
2015-05-15,430.3999938999999,424.29998780000005,428.0,426.0,4240300,426.0,AMZN
2015-05-18,427.26998899999995,421.4599915,426.0,425.23999019999997,2390200,425.23999019999997,AMZN
2015-05-19,428.23999019999997,420.63000489999996,424.86999510000004,421.7099915,2464200,421.7099915,AMZN
2015-05-20,427.1000061000001,418.35998539999997,420.6000061000001,423.8599853999999,2196200,423.8599853999999,AMZN
2015-05-21,436.8999938999999,428.0,428.0,431.63000489999996,4121400,431.63000489999996,AMZN
2015-05-22,432.4400024,427.6099853999999,431.54998780000005,427.63000489999996,2020600,427.63000489999996,AMZN
2015-05-26,427.0,422.0,426.20001219999995,425.4700012,2244200,425.4700012,AMZN
2015-05-27,431.8500061000001,425.01000980000003,427.45001219999995,431.42001339999996,2231100,431.42001339999996,AMZN
2015-05-28,431.3500061000001,425.4700012,429.7099915,426.5700073,1912400,426.5700073,AMZN
2015-05-29,432.5,427.23001100000005,427.23001100000005,429.23001100000005,3016100,429.23001100000005,AMZN
2015-06-01,433.16000369999995,426.20001219999995,430.3999938999999,430.92001339999996,2253300,430.92001339999996,AMZN
2015-06-02,433.23001100000005,426.25,430.0700073,430.98999019999997,1668900,430.98999019999997,AMZN
2015-06-03,438.3900146000001,432.75,434.3999938999999,436.58999630000005,2727900,436.58999630000005,AMZN
2015-06-04,436.76000980000003,429.26000980000003,434.3999938999999,430.7799988,2510800,430.7799988,AMZN
2015-06-05,430.79998780000005,426.5,429.66000369999995,426.95001219999995,1907900,426.95001219999995,AMZN
2015-06-08,426.79998780000005,421.4299927,425.61999510000004,423.5,2172500,423.5,AMZN
2015-06-09,427.48999019999997,419.14001460000003,422.9599915,425.48001100000005,2288700,425.48001100000005,AMZN
2015-06-10,432.20001219999995,425.66000369999995,426.4599915,430.76998899999995,2172300,430.76998899999995,AMZN
2015-06-11,438.8900146000001,431.4700012,432.2900085,432.9700012,2922500,432.9700012,AMZN
2015-06-12,432.3599853999999,428.26000980000003,431.25,429.92001339999996,2054400,429.92001339999996,AMZN
2015-06-15,428.04998780000005,422.6400146000001,427.66000369999995,423.67001339999996,2051000,423.67001339999996,AMZN
2015-06-16,427.9700012,422.67001339999996,424.1499938999999,427.26000980000003,2296400,427.26000980000003,AMZN
2015-06-17,431.3500061000001,424.75,428.3599853999999,427.8099976,2185900,427.8099976,AMZN
2015-06-18,439.73001100000005,429.41000369999995,430.29998780000005,439.3900146000001,3378400,439.3900146000001,AMZN
2015-06-19,444.98999019999997,433.23999019999997,440.26000980000003,434.92001339999996,4495100,434.92001339999996,AMZN
2015-06-22,439.23999019999997,434.1799927,437.0,436.2900085,1823600,436.2900085,AMZN
2015-06-23,447.0400085,433.6900024,435.58999630000005,445.98999019999997,3245000,445.98999019999997,AMZN
2015-06-24,446.4700012,440.23001100000005,444.9700012,440.83999630000005,2620800,440.83999630000005,AMZN
2015-06-25,443.4700012,436.3900146000001,438.0700073,440.1000061000001,2237500,440.1000061000001,AMZN
2015-06-26,443.48999019999997,435.0599976,441.76000980000003,438.1000061000001,2624500,438.1000061000001,AMZN
2015-06-29,437.0,429.0,434.98001100000005,429.8599853999999,2753200,429.8599853999999,AMZN
2015-06-30,435.5700073,430.4599915,434.20001219999995,434.08999630000005,2596900,434.08999630000005,AMZN
2015-07-01,440.0,435.57998660000004,439.3500061000001,437.3900146000001,1987100,437.3900146000001,AMZN
2015-07-02,438.20001219999995,433.48001100000005,437.0,437.7099915,1343400,437.7099915,AMZN
2015-07-06,439.73001100000005,433.51998899999995,435.23001100000005,436.0400085,1903200,436.0400085,AMZN
2015-07-07,437.73001100000005,425.5700073,435.6799927,436.7200012,3454200,436.7200012,AMZN
2015-07-08,435.98999019999997,428.82998660000004,434.3500061000001,429.70001219999995,2383100,429.70001219999995,AMZN
2015-07-09,438.7200012,434.1499938999999,434.8999938999999,434.3900146000001,2271400,434.3900146000001,AMZN
2015-07-10,444.7200012,439.0,440.48999019999997,443.51000980000003,2401000,443.51000980000003,AMZN
2015-07-13,457.86999510000004,447.5400085,448.2900085,455.5700073,3956800,455.5700073,AMZN
2015-07-14,469.6000061000001,458.16000369999995,462.3200073,465.5700073,4736200,465.5700073,AMZN
2015-07-15,464.70001219999995,460.20001219999995,463.0400085,461.1900024,2987400,461.1900024,AMZN
2015-07-16,475.88000489999996,464.79998780000005,465.5,475.48001100000005,4095600,475.48001100000005,AMZN
2015-07-17,485.42001339999996,477.25,477.70001219999995,483.01000980000003,4932200,483.01000980000003,AMZN
2015-07-20,493.20001219999995,485.3999938999999,492.5700073,488.1000061000001,4752500,488.1000061000001,AMZN
2015-07-21,488.88000489999996,482.54998780000005,487.8999938999999,488.0,3181800,488.0,AMZN
2015-07-22,492.5,484.8999938999999,485.98999019999997,488.26998899999995,3114900,488.26998899999995,AMZN
2015-07-23,491.66000369999995,475.70001219999995,491.66000369999995,482.1799927,9374400,482.1799927,AMZN
2015-07-24,580.5700072999999,529.3499756,578.9899902000001,529.4199829,21909400,529.4199829,AMZN
2015-07-27,544.9500122000001,526.5999756,527.75,531.4099731000001,7491000,531.4099731000001,AMZN
2015-07-28,536.3900146000001,523.1199951,536.0,526.0300293,5273100,526.0300293,AMZN
2015-07-29,532.9699707,525.0200195,530.9199829,529.0,3752600,529.0,AMZN
2015-07-30,539.2000122000001,524.289978,527.6500244,536.7600098,3743100,536.7600098,AMZN
2015-07-31,542.8400268999999,534.5200195,539.0900268999999,536.1500244,3025600,536.1500244,AMZN
2015-08-03,540.4400024,529.3599853999999,537.4500122000001,535.0300293,3014200,535.0300293,AMZN
2015-08-04,536.9500122000001,529.1599731000001,529.6900024,531.9000244,2934600,531.9000244,AMZN
2015-08-05,539.1400146000001,534.1199951,538.7999877999999,537.0100097999999,2889400,537.0100097999999,AMZN
2015-08-06,542.7399902000001,527.5200195,539.2999877999999,529.460022,3820500,529.460022,AMZN
2015-08-07,529.460022,518.210022,529.1599731000001,522.6199951,3969200,522.6199951,AMZN
2015-08-10,532.2800293,523.0,528.5200195,524.0,2615900,524.0,AMZN
2015-08-11,528.9799805,522.0,523.6500244,527.460022,2676600,527.460022,AMZN
2015-08-12,527.5,513.0599976,523.75,525.9099731000001,3962300,525.9099731000001,AMZN
2015-08-13,534.6599731000001,525.4899902,527.3699951,529.6599731000001,2895200,529.6599731000001,AMZN
2015-08-14,534.1099853999999,528.25,528.25,531.5200195,1994800,531.5200195,AMZN
2015-08-17,538.7399902000001,527.1199951,531.289978,535.2199707,2581700,535.2199707,AMZN
2015-08-18,539.4899902000001,533.0,535.039978,535.0200195,2071300,535.0200195,AMZN
2015-08-19,537.25,529.0,533.7399902,532.9199829,2324000,532.9199829,AMZN
2015-08-20,533.25,515.7700195,530.3900146000001,515.7800293,4408000,515.7800293,AMZN
2015-08-21,512.3300171,494.4700012,507.3599853999999,494.4700012,6706500,494.4700012,AMZN
2015-08-24,476.57998660000004,451.0,463.57998660000004,463.36999510000004,10097600,463.36999510000004,AMZN
2015-08-25,489.4400024,466.25,487.48999019999997,466.36999510000004,5679300,466.36999510000004,AMZN
2015-08-26,503.7200012,478.76000980000003,484.01998899999995,500.76998899999995,6358600,500.76998899999995,AMZN
2015-08-27,522.6900024,507.26000980000003,513.710022,518.3699951,6114500,518.3699951,AMZN
2015-08-28,521.5,513.039978,517.5,518.0100098,2746700,518.0100098,AMZN
2015-08-31,519.4099731000001,509.0700073,516.4400024,512.8900146000001,3002300,512.8900146000001,AMZN
2015-09-01,510.0,493.4299927,499.1400146000001,496.5400085,3864500,496.5400085,AMZN
2015-09-02,510.8599853999999,497.7200012,505.08999630000005,510.54998780000005,3707100,510.54998780000005,AMZN
2015-09-03,515.8400268999999,502.5700073,514.5,504.7200012,3149700,504.7200012,AMZN
2015-09-04,502.8500061000001,495.6400146000001,497.6499938999999,499.0,2692500,499.0,AMZN
2015-09-08,518.3499756,508.51000980000003,508.6900024,517.539978,3810700,517.539978,AMZN
2015-09-09,529.9500122,515.0599976,524.0,516.8900146000001,4370700,516.8900146000001,AMZN
2015-09-10,526.1300049,514.7800293,515.1500244,522.2399902,2576000,522.2399902,AMZN
2015-09-11,529.4400024,520.6099853999999,521.0700072999999,529.4400024,3227900,529.4400024,AMZN
2015-09-14,532.4500122,518.5800171,529.4400024,521.3800049,3130200,521.3800049,AMZN
2015-09-15,527.9199829,517.2000122,523.25,522.3699951,2865900,522.3699951,AMZN
2015-09-16,528.2999878,518.5200195,521.9799805,527.3900146000001,2252800,527.3900146000001,AMZN
2015-09-17,546.9699707000001,526.5700072999999,526.9799805,538.8699951,4169500,538.8699951,AMZN
2015-09-18,546.2399902000001,531.3499756,534.6199951,540.2600097999999,6160100,540.2600097999999,AMZN
2015-09-21,549.7800292999999,539.5900268999999,544.3300171,548.3900146000001,3283300,548.3900146000001,AMZN
2015-09-22,543.5499877999999,532.6599731000001,539.710022,538.4000244,3841700,538.4000244,AMZN
2015-09-23,541.210022,534.0,538.2999877999999,536.0700072999999,2237600,536.0700072999999,AMZN
2015-09-24,534.5599976,522.8699951,530.5499878,533.75,3501000,533.75,AMZN
2015-09-25,542.7999877999999,521.4000244,542.5700072999999,524.25,4031000,524.25,AMZN
2015-09-28,520.2800293,494.32998660000004,520.0200195,504.0599976,5434500,504.0599976,AMZN
2015-09-29,511.48001100000005,490.5,506.0,496.0700073,4457500,496.0700073,AMZN
2015-09-30,512.7999878,501.67001339999996,505.4400024,511.8900146000001,4004700,511.8900146000001,AMZN
2015-10-01,520.7999878,506.0,511.0,520.7199707,3768500,520.7199707,AMZN
2015-10-02,532.5999756,508.1000061000001,512.9899902,532.539978,4597800,532.539978,AMZN
2015-10-05,545.9099731000001,536.0,536.9899902000001,543.6799927000001,3391400,543.6799927000001,AMZN
2015-10-06,551.5,533.3300171,545.5,537.4799805,4502800,537.4799805,AMZN
2015-10-07,542.0,529.0,541.789978,541.9400024,3812100,541.9400024,AMZN
2015-10-08,539.3900146000001,519.8900146000001,536.710022,533.1599731000001,4676400,533.1599731000001,AMZN
2015-10-09,541.789978,530.2700195,534.4799805,539.7999877999999,3537400,539.7999877999999,AMZN
2015-10-12,550.8200072999999,539.7999877999999,539.960022,550.1900024,2776100,550.1900024,AMZN
2015-10-13,553.2000122000001,543.0999756,546.2600097999999,548.9000244,2938000,548.9000244,AMZN
2015-10-14,552.25,539.6799927000001,551.3400268999999,544.8300171,3582100,544.8300171,AMZN
2015-10-15,563.0,547.0,547.75,562.4400024,4937000,562.4400024,AMZN
2015-10-16,570.9400024,560.3099976,565.2700195,570.7600097999999,4315800,570.7600097999999,AMZN
2015-10-19,579.0,567.3800049,570.7600097999999,573.1500244,4375400,573.1500244,AMZN
2015-10-20,573.0,555.2800292999999,572.0,560.8800049,4346200,560.8800049,AMZN
2015-10-21,565.25,552.5200195,563.8699951,555.7700195,3343600,555.7700195,AMZN
2015-10-22,569.1500244,556.6699829,562.7000122000001,563.9099731000001,7779400,563.9099731000001,AMZN
2015-10-23,619.4500122000001,595.3599853999999,617.6799927000001,599.0300292999999,10692700,599.0300292999999,AMZN
2015-10-26,609.8499756,596.289978,602.2999877999999,608.6099853999999,4269700,608.6099853999999,AMZN
